index,smiles,oxidation_potential,reduction_potential
3939,C1[C@H]2C[C@@]2(C#N)[C@H]1O,,
3940,C1=C[C@@]2(CN2)C(=O)C1,4.468155510858705,-6.338669307984165
3941,C1=CC(=O)[C@@]2(C1)CN2,3.83794430796348,
3942,C1[C@H]2CNC2=CC1=O,3.777605492802249,
3943,C[C@@]12C[C@H]3C(=O)[C@@H]1[N@@]23,3.2863304832340505,-6.168912245267566
3944,C1[C@H](C#N)C21COC2,4.900687019222969,-5.704941476089007
3945,C1=C[C@@]2([C@@H]3[C@H]1[C@H]2N3)O,4.1704849946677855,-6.46947342796324
3946,C[C@@H]1[C@@]2(C[C@@H]2O1)C#N,,-6.522423650470446
3947,C1=C[C@]2(C=O)[C@H](C1)N2,4.15241284834934,-6.104655330443566
3948,C1CC2(C1)[C@@H](C#N)O2,4.9936170959632,-5.717653829705742
3949,C1CO[C@@]21C[C@@H]2C#N,3.6261533291004158,-6.534436539244271
3950,C#C[C@@]12[C@@H](C[C@@H]1O)N2,2.7912321831977893,
3951,C[C@H]1C[C@@H]2[C@@]1(C#N)O2,3.8407815958167335,-6.5580412061276006
3952,C1CO[C@@H]2C[C@]12C#N,,-6.652395742060835
3953,C1[C@H]2COC[C@@]12C#N,3.311586728434631,-6.0773879804777975
3954,C1C[C@H]2C1=C/C(=N)/O2,4.118407876775163,-6.545488378208975
3955,C#C[C@]12C[N@@]2C[C@@H]1O,3.463206153421706,-6.513395974153755
3956,C1CC21C=CN=C2O,4.134541206586218,-6.19342004687991
3957,C1=C[C@]2(C[N@]2C1)C=O,3.916673859589136,-5.911797086764127
3958,C1=C[C@@H]2[C@@](C1)(C=O)N2,3.555344687680699,-6.596803359446713
3959,C1CO[C@]2(C[C@@H]12)C#N,3.893418175247061,-6.234212141798198
3960,C#C[C@H]1[C@@H](C(=O)C)N1,3.7054785876940146,-5.8222075709886125
3961,C#CC(=O)[C@@H]1C[N@@]1C,4.158014254836016,-6.17074742622157
3962,C1=C[C@@H](CC#N)OC1,4.88149570204092,-5.678145855819312
3963,C#C[C@@H]1C[C@@H]1C(=N)O,3.9134343188657654,-6.107827615163333
3964,C#CC(=O)[N@@]1C[C@@H]1C,3.787684938943639,-5.779251362091091
3965,CC#C[C@H]1COC=N1,4.37050251628767,-5.784466998403732
3966,C#C[C@@H]1C[N@@]1C(=O)C,4.5503153165687396,-5.916671703045213
3967,C#C[C@@H]1C2(COC2)N1,3.6053291555259053,-5.97511513034573
3968,C#CC(=O)[C@H]1[C@@H](C)N1,3.496681442208282,-6.052280740209826
3969,CC#CC1=NCCO1,3.46319181736595,-4.993767610852447
3970,CC#C[C@H]1CN=CO1,4.111560196301579,-5.954506398614686
3971,CC(=O)[C@H]1C[C@H]1C#N,4.3256790726323375,-5.754967688027537
3972,C[N@]1C[C@H]1C#CC=O,3.304088198393001,-5.090270729151089
3973,C[C@@H]1[C@H](C#CC=O)N1,3.656109890911975,-6.020555591141092
3974,C#CC[C@H]1CN=CO1,3.786971067660997,-6.051927596837632
3975,C#CC[C@H]1C(=O)CN1,4.266706004531952,-7.000685715501677
3976,C1CC(=O)[C@@H]1CC#N,3.937543705722928,-5.681236169276818
3977,C#CC[C@H]1COC=N1,4.765305661624152,-5.711840477913429
3978,C#CC(=O)N1CCC1,3.2220513967573057,-6.079959419091611
3979,C#CC[C@@H]1CN=C1O,4.756797802427681,-5.6956255696745215
3980,CC#C[C@H]1CO/C/1=N,4.684370187404565,-6.447448599553755
3981,C#CCN1CCC1=O,3.8058884168117944,-6.293124552872032
3982,CC#C[C@@H]1C(=O)CN1,4.082191892570845,-4.811967372509971
3983,C#CC[C@@H]1CO/C/1=N,4.324418833714444,-6.234834614143838
3984,C(C#N)C1=CCOC1,,-5.106959794114519
3985,C#CCC1=NCCO1,4.590326125390274,
3986,C#CC/N=C\1/CCO1,4.7108582201931855,-5.7692053013810805
3987,C1CC(C1)C(=O)C#N,3.7270831746250765,
3988,C[C@@]12C[N@]2C=CC1=O,4.372948399679953,
3989,C#C[C@H]1[C@]2(C[C@H]2N1)O,3.491264850991283,-5.475202674085668
3990,C1=CCC(=NC=C1)O,4.787159566195041,
3991,C#C[C@@H]1CC(=O)N1C,,
3992,C[C@]12[C@H](C=CC1=O)N2,4.055417531208659,-6.8397579344213595
3993,C1C=CC(=NC=C1)O,4.247069988514849,-5.849469216370781
3994,C#C[C@@]1(C[N@]2C[C@@H]12)O,3.502483866187103,
3995,C[C@@]12[C@@H](C[C@@H]1O2)C#N,4.280397885599595,
3996,C#C[C@@H]1CN(C)C1=O,3.869516446854104,-5.749773440701975
3997,C[C@]12C[C@H]1O[C@H]2C#N,3.6018243757758315,-6.455606977762218
3998,C1=CCNC(=O)C=C1,3.6361543708613313,-4.844597188262415
3999,C1=CCO/C(=N)/C=C1,3.684529717064433,-5.4123744786970205
4000,C#C[C@H]1C(=O)[C@@H](C)N1,,-5.406951772115863
4001,C#C[C@H]1[C@H](C)/C(=N)/O1,4.321585451351493,-6.37327460459841
4002,C#C[C@@]1(C[C@@H]2[C@H]1N2)O,3.9589428443310313,-6.866170858987462
4003,C[C@]1(C#N)[C@@H]2C[C@@H]2O1,4.236650522644195,-6.495858517744128
4004,C[C@@]12C[C@@]2(C#N)OC1,3.9428469453401336,-5.8349636324869065
4005,C1=C[C@]2(CC1=O)CN2,3.852225203982525,-6.507061636582367
4006,C1[C@@H](C[C@]21CO2)C#N,4.268993243950317,-6.262045573724609
4007,C#C[C@@]12C[C@@H]([C@@H]1N2)O,3.517822329639384,-5.414496160344643
4008,C[C@]1(C[C@@H]2[C@H]1O2)C#N,3.838883678360216,-5.30677781814251
4009,C[C@]12CC[C@@]1(C#N)O2,4.223787944795331,-5.546359605033504
4010,C#C[C@@]12C[C@@]1(CN2)O,,
4011,C1=CC2(CC2)O/C/1=N,4.2536579872035505,-6.381169042311231
4012,C[C@]12C[C@@]1(C#N)CO2,,
4013,C[C@H]1C[C@]2(C#N)[C@H]1O2,4.605762835721689,-6.223223730222744
4014,C1=C[C@@]2(C[C@H]1N2)C=O,5.465395556739677,-5.416608055902034
4015,C1[C@H]2[C@H](C[C@@]12C#N)O,5.003884198832165,-5.086027631641119
4016,C#CC(=NC1CC1)O,3.9320373161759195,-5.232942480975399
4017,C#CC(=O)C[C@H]1CN1,4.622573096933192,-5.517820331101976
4018,C1CC1CC(=O)C#N,4.769591495735367,-5.824434080209758
4019,C1C[C@@H](C=C1C#N)O,,-5.572416966776873
4020,C1=C[C@H](C[C@@H]1C#N)O,4.120059347928472,
4021,C[C@@H]1C=C[C@@H](C#N)O1,3.4623691486527237,
4022,C#C[C@@H]1CC(=O)CN1,3.848602566281042,-6.730939880396764
4023,CC(=O)C#C[C@H]1CN1,5.138042543691481,-5.85595850001977
4024,C#C[C@H]1CC/C(=N)/O1,,-6.498339851051642
4025,C#C[C@H]1C/C(=N)/OC1,3.8077427917037854,
4026,C1[C@@H](C#N)[C@@H]2C[C@]12O,3.840438490966844,
4027,CC(=O)C1(CC1)C#N,3.4142307217503545,
4028,C#C[C@@]1(CN1)C(=O)C,5.231478340618705,-5.2441128626591675
4029,C#C[C@H]1C/C(=N/C)/O1,3.651820742381969,
4030,C[C@@]12C=C[C@@H](C1=O)N2,,-5.013551962996135
4031,C[C@]12C[C@@H](C#N)[C@H]1O2,4.133856619692378,
4032,C#C[C@]1(C=O)[C@@H](C)N1,3.935265867556663,-5.260952251757263
4033,CC#C[C@]1(CN1)C=O,4.28916808786249,-4.837846993482745
4034,C[C@H]1[C@H]2C[C@]1(C#N)O2,4.05558808816073,-4.944245958543834
4035,C#C[C@]12C[C@H]([C@@H]1O)N2,,-6.427742491506652
4036,C1CC1C#CC(=N)O,,-5.172579828818416
4037,C#CC(=O)CN1CC1,3.047314006548331,
4038,C#CC1=N[C@@H](C)CO1,,-6.04640477459674
4039,C#C[C@H]1CN=C(C)O1,4.016293453653415,
4040,C#C[C@@H]1COC(=N1)C,4.58777641292414,
4041,CC1=C[C@H](C#N)OC1,3.8006946926548695,-5.007247245158797
4042,C[C@@H]1C=C(C#N)CO1,,
4043,C1=C(C[C@H](C1)O)C#N,,-5.487141676661341
4044,C#CC1=NC[C@H](C)O1,3.923463826333827,
4045,C[C@@]12C=CC(=O)[C@@H]1N2,,-5.966569955951345
4046,C#C[C@]1(C[N@@]1C)C=O,4.529850234007026,-5.702660215568758
4047,C#CC1CN(C1)C=O,3.694204510508425,-6.389684804456411
4048,C1[C@@H](C[C@H]1C=O)C#N,3.408778991916333,-4.664693355921773
4049,C[C@@]12C=CC(=O)[N@]2C1,,
4050,C[C@]12C[C@H]1[C@H](C#N)O2,3.7093585521184282,-6.382013856389167
4051,C#CC1(CC1)N=CO,5.468716532938342,
4052,C1CC1(CC=O)C#N,5.562718914854995,
4053,C#CC1(CC1)OC=N,4.461288000210115,-5.617091506458965
4054,C#C[C@H](CC#N)OC,3.845538835350962,
4055,CC1(CC1)C(=O)C#N,3.619679915888409,
4056,C#C[C@]1(C)C[N@@]1C=O,,-6.4436222160324546
4057,C#C[C@@]1(C)[C@H](C=O)N1,3.54552157774975,-5.539447115846488
4058,C#C[C@]1(CC=O)CN1,4.295893420902357,-5.49368685929534
4059,C#C[C@@H](C#N)[C@@H](C)O,,
4060,C[C@@]1(C#CC=O)CN1,3.847514350522542,
4061,C[C@]1(C[C@H]1C#N)C=O,3.8017302995891074,
4062,C1CC(C1)(C#N)C=O,4.16531631745107,-6.4049902877172284
4063,C#C[C@H]1[C@](C)(C=O)N1,4.37456813150362,-5.981086246803389
4064,C#C[C@H](CCO)C#N,3.917803107652216,-5.770505417881796
4065,C#C[C@]1(C)COC=N1,4.0879088874794975,-5.723744988289982
4066,C#CC[C@@]1(CN1)C=O,3.9716811263047562,-6.0123694864318535
4067,C#CC[C@@H](C#N)CO,3.6338418772780274,-5.987215297798175
4068,CC#C[C@H](C#N)OC,,
4069,C#CC(=O)[C@]1(C)CN1,,
4070,C#C[C@]1(C)CN=CO1,,
4071,C[C@]1(C[C@H]1C=O)C#N,,
4072,C#C[C@@]1(C)C(=O)CN1,,
4073,CC[C@H](C#CC#N)O,,
4074,C#C[C@]1(C)CO/C/1=N,,
4075,C[C@]1(CCC1=O)C#N,,
4076,C[C@@H](C#CC#N)OC,,
4077,C[C@H](C#CC#N)CO,,
4078,CN=c1nnonn1,,
4079,CC(=O)n1nnnn1,,
4080,c1(=N)nc([nH]nn1)O,,
4081,Cn1nnc(=O)nn1,,
4082,C(=N)=N,,
4083,s1ssssss1,,
4084,C(#CC#N)C#N,,
4085,[C@H]1(C(=O)OC(=O)O1)O,,
4086,[C](C(=O)O)(N)N,,
4087,c12c(nno2)onn1,,
4088,C#CC(C#C)(C#N)C#N,,
4089,C(#CCC#N)C#CC#N,,
4090,c12c(non2)onn1,,
4091,c1cnc(C#N)[nH]1,,
4092,c1c[nH]nc1C#N,,
4093,C(#N)c1c[nH]cn1,,
4094,C(#N)[C@H]1[C@@H](C#N)N1,,
4095,C(#N)c1cnon1,,-4.214929682780567
4096,C(#N)c1ncon1,,
4097,C#CC#CC(=O)C#N,,
4098,C(#N)c1ncno1,,
4099,C(#N)c1conn1,,
4100,C#CC(=O)C#CC#N,,-4.406274817981685
4101,C(#CC#N)C#CC=O,4.6681737087351936,-4.760472008947036
4102,COCCOCC[C@@H](COC)OCCOC,,
4103,CN(C)C[C@H](CO)O,,
4104,C(=N)(C(=O)N)N,6.309280292910043,
4105,C(=NC(=N)N)O,5.679290568576616,-4.5403074073105385
4106,C(=N)NC(=N)O,6.472789419122418,
4107,C(#N)C=O,,
4108,COC(=O)[C@H](CO)O,,
4109,C(COCC(=O)O)O,,
4110,C[C@H](O)OCC(=O)O,4.800588537557414,
4111,CO[C@H](CO)C(=O)O,4.38111268034896,
4112,C([C@H](COC=O)O)O,4.510185554856943,
4113,C([C@H](CO)O)C(=O)O,5.183007611171488,
4114,C(C(CO)C(=O)O)O,,
4115,C[C@H]([C@@H](C(=O)O)O)O,,
4116,[C@@H]1([C@H]([C@H]([C@H]1O)O)O)O,,
4117,C[C@](CO)(C(=O)O)O,,
4118,C(CO)[C@@H](C(=O)O)O,,-4.16650050295124
4119,C([C@H](C(=O)CO)O)O,,
4120,C(C(CO)OC=O)O,5.512890676902825,
4121,C([C@]1([C@H]([C@H]1O)O)O)O,6.355855987566028,
4122,C(=O)[C@H]([C@@H](CO)O)O,,
4123,C(COC(=O)CO)O,,
4124,N(=S(=O)=O)S(=O)[O],,
4125,C#C[C@]12COC[C@H]1N2,,
4126,C[C@H]1C[N@]2[C@@H](C#N)[C@@H]12,,
4127,C1CN2CCC12C#N,,
4128,C#C[C@@H](C#N)NCC,,
4129,C[C@@]12CN[C@H]2[C@H]1C#N,,
4130,C[C@H]1[C@@H]2[C@@]1(C#N)CN2,,
4131,C1=C[C@@](CC1)(C#N)N,,
4132,C#C[C@@H](C)NCC#N,,
4133,C#CC[C@@H](C#N)NC,,
4134,C1C[C@]2(C#N)CN[C@H]12,,
4135,C1C[C@]2(C[C@@H]1N2)C#N,,
4136,CCC(C)(C#N)C#N,,
4137,CC1=CCN[C@H]1C#N,,
4138,CCCC(C#N)C#N,2.4360668086652,-5.967187378416784
4139,C[C@]12C[C@@](C1)(C#N)N2,2.6115020106577136,
4140,C#CCN[C@H](C)C#N,2.5040705743800205,-5.982205028234094
4141,C#C[C@H](CC#N)NC,2.547676690720036,-5.452648193560381
4142,C(C#N)[C@@]12C[C@@H](C1)N2,3.26660538246193,-5.220114809949737
4143,C[C@@]1(C=CCN1)C#N,2.750125036733661,
4144,C#C[C@@](C)(CC#N)N,3.6409160747903657,-5.123086676002859
4145,C[C@H]1[C@H]2C[C@]1(C#N)N2,2.4238802023397144,
4146,CC(C)C(C#N)C#N,2.130556467842834,-5.986877219683666
4147,C[C@H]1C[C@H]2[C@@H](C#N)[N@@]12,3.3403747118650786,-5.0979276632310215
4148,C1CN2C[C@@H]1[C@@H]2C#N,2.4994939804496967,-6.011640155869318
4149,C1[C@H]2C[C@]1(C#N)NC2,2.5490860843879632,-5.6830890866326085
4150,C1=CCC(C1)(C#N)N,2.6156595340767668,-5.636437809843701
4151,C1CC21C[C@H](C#N)N2,3.6596992842665346,-5.215215190909876
4152,C1C[C@H]2[C@@H](C#N)[C@@H]1N2,3.6661175647701016,-5.120158198923892
4153,C[N@]1[C@H]2C[C@@H](C#N)[C@@H]12,2.666226802756282,
4154,C1C[C@@]2(CC#N)[C@@H]1N2,3.8955049985038928,-5.197683716839893
4155,C[N@]1[C@H]2CC[C@@]12C#N,6.450427110358359,-4.605512120185668
4156,C[C@]1(C[C@@H]2[C@H]1N2)C#N,2.7243311609004737,-5.649211518365919
4157,C(C#N)C12CN(C1)C2,3.558909022315274,-5.069680470005042
4158,C(CCC#N)CC#N,3.7340692725579716,-5.1855655419908
4159,CN1C[C@H]2[C@@H](C#N)[C@@H]12,4.670424440916176,-5.2918337268615145
4160,C1CN2CC1(C#N)C2,3.7332119813204914,-5.168214650624068
4161,C[C@H]1C[C@@H]2[C@@]1(C#N)N2,3.989589419276453,-5.087490106042824
4162,CN(C)CC#CC#N,6.247088352578939,-4.606776672611377
4163,C#C[C@](CC)(C#N)N,6.21005817614292,-4.624428434571601
4164,C(C#N)[C@]12CC[N@@]2C1,3.823658091836987,-5.189607760139043
4165,C1[C@H]2C[C@@H]1[C@@]2(C#N)N,2.682208244849389,-5.633030147340324
4166,C[C@]1(C[C@H]2C[N@@]12)C#N,2.755318405932994,
4167,C[C@H]1[C@H]2[C@H](C#N)C[N@@]12,3.8781265447510664,-5.097162195100682
4168,C[C@H]1[C@H]2CN[C@@]12C#N,4.0375072183510925,-5.113286055587596
4169,C[C@]12C[C@@]1(C#N)CN2,3.853811575205836,-5.060339391411108
4170,C[C@]12C[C@@H](C#N)[N@@]2C1,4.656908888328471,-5.306942953110993
4171,C1[C@H](C#N)[C@@H]1[C@H]1CN1,,
4172,C[C@@]1(C#N)[C@H]2CC[N@@]12,4.369439512975586,-6.207557915289217
4173,C1C[C@@H]2[C@H](C#N)[N@@]2C1,,
4174,C1C[C@@]2(C#N)C[N@]2C1,,
4175,CN1[C@H]2C[C@H]2[C@H]1C#N,,
4176,C#CCN(C)CC#N,,
4177,C1CC1(C#N)[C@@H]1CN1,4.0447842001545355,-5.952229221758389
4178,CN1C[C@]2(C[C@@H]12)C#N,3.646230940843961,-5.450256073057463
4179,C1C[C@@]2(C#N)[C@@H]1CN2,4.286593975336072,-6.081362694481359
4180,C1CN1[C@@H]1C[C@@H]1C#N,3.3900775634852467,-4.580338017108661
4181,C[C@H]1C[C@]2(C#N)[C@H]1N2,3.2254493559672115,-4.699198244491927
4182,CC(CC#N)CC#N,3.383456845404507,-6.383617113805886
4183,CC#CCNCC#N,3.714593248487799,-5.613224158565063
4184,Cc1cc2CCn2n1,3.8389072143023073,-6.423991392120516
4185,C1C[C@@H]2[C@@](C1)(C#N)N2,4.427055901244384,-5.883828118977763
4186,C[C@H]1Cn2c1ccn2,4.360331218339124,-5.970056292191148
4187,Cc1cnncc1C,4.509214307202055,-4.923947049891868
4188,C1Cc2c[nH]nc2C1,3.7393567928962144,-5.238215185202935
4189,C1[C@H]2[C@H]3[C@@H]4[C@H](C[N@@]23)[N@]14,2.310185135635547,
4190,C1[C@@H]2[C@H]3[C@@H]4[C@H](CN13)[N@]24,2.224553941620397,
4191,C1[C@@H](C[C@H]2[C@@H]1N2)C#N,3.5821848408473302,-5.226504943338514
4192,Cc1ccc(C)nn1,2.7768696208245816,-5.663419672562159
4193,C[C@H]1Cc2ccnn12,3.6179458499742028,-5.074887740907289
4194,C1CC1c1cc[nH]n1,2.8430045993086965,-5.7117415224669825
4195,C1CC1c1c[nH]nc1,3.9357431793419524,-5.220815846344922
4196,C1CC1c1cc[nH]n1,2.8430045993086965,-5.7117415224669825
4197,C1[C@H]2[C@@H]3[C@@H]4[C@H]([C@H]2N13)N4,2.810969029129919,-6.117042904824703
4198,c1cnn(c1)C1CC1,2.588287405491937,-5.689352177137553
4199,Cc1cnn2CCc12,6.538517399278644,-4.6137338189941515
4200,C1Cc2ccnn2C1,2.628220307539377,
4201,C1Cc2c[nH]nc2C1,3.7393567928962144,-5.238215185202935
4202,C1C[N@]2[C@H]3[C@@H]4[C@H]([C@@H]23)[N@]14,,
4203,C1[C@@H]2[C@@H]3[C@]4(CN4)[C@H]1[N@]23,,
4204,C1[C@H]2[C@@H]3[C@H]([C@@]42CN4)[N@]13,,
4205,C1CC1[N@@]1C[C@@H]1C#N,,
4206,C#C[C@@H]1[C@H]([C@H]2CN2)N1,,
4207,C1=C[C@@H]2[C@H]([C@@H]3[C@H]1N3)N2,,
4208,C1CC1[C@H]1[C@@H](C#N)N1,,
4209,C1CN=C2[C@H]1[C@@H]1C[N@]21,,
4210,C1=C[C@]2(CN2)[C@H]2[C@@H]1N2,,
4211,C#C[C@]1(CN1)[C@H]1CN1,2.466939454260282,
4212,CN1[C@H]2[C@H]3[C@@H]1[C@H]1[C@@H]2[N@@]31,,
4213,C(#N)CN1C[C@H]2C[C@@H]12,,
4214,C1=C[C@@H]2[C@@]3(CN3)[C@H]1N2,,
4215,C[C@@H]1[C@H](C#N)[C@H]2[C@@H]1N2,,
4216,C1CC1[C@]1(C#N)CN1,,
4217,C1CC1(C#N)N1CC1,4.944354964624435,
4218,C[C@@H]1[C@H](C#N)[N@@]2C[C@H]12,,
4219,C(#C[C@H]1CN1)[C@H]1CN1,,
4220,C(C#N)[C@H]1C[N@]2C[C@@H]12,,
4221,C(C#N)[C@H]1C[C@H]2C[N@@]12,,
4222,C1[C@@H]2CN[C@H](C#N)[C@H]12,,
4223,C1C[C@H]2C[N@]2[C@H]1C#N,4.834421678290309,-6.0270299406687995
4224,C1C[C@@H]2[C@H]1[N@@]2CC#N,4.100189493118305,
4225,C[C@H]1[C@@H](C#N)[C@H]2C[N@@]12,,
4226,C(C#N)[C@H]1C[C@@H]2[C@H]1N2,3.7515902056971386,-6.434930212047621
4227,C1C[N@]2C[C@H]2[C@H]1C#N,3.8870953089013343,-6.513442477772915
4228,C1C[C@@H]2[C@H]([C@H]1C#N)N2,4.11163161945893,-6.412425168514747
4229,C[C@@H]1[C@@H]2[C@H](C#N)N[C@H]12,4.105804257724739,
4230,C[C@H]1[C@H]2C[C@@H](C#N)[N@@]12,3.642741326825271,
4231,C1CN2[C@H]1C[C@@H]2C#N,4.403310049982392,
4232,CN1[C@@H]2C[C@H]1[C@H]2C#N,3.5314921612921895,-6.348942532521906
4233,C1CN[C@]2(C[C@@H]12)C#N,3.4658982669394023,-6.380680409406923
4234,CN1CC=C[C@H]1C#N,4.336060017147756,
4235,C[C@]1(C#N)[C@@H]2C[C@H]1N2,3.8861777416373657,-6.494146283564478
4236,C[C@@]1(C#N)C[N@]2C[C@@H]12,3.7420166288489414,-6.357936412064592
4237,C(C#N)[C@H]1[C@H]2CC[N@@]12,3.6712374305648696,
4238,C1C[C@H]2[C@@H]1[C@@H](C#N)N2,3.4067113576116386,
4239,C1CN2C[C@H](C#N)[C@H]12,3.3931136252618304,
4240,C(#N)CN1[C@H]2C[C@@H]1C2,4.1523661027864,-6.375116564662167
4241,C(C#N)[C@H]1C2CN1C2,3.451829252190291,
4242,C1CN2[C@H]3[C@H]4[C@@H]2[C@@]13N4,3.9298324279757795,-6.44745873125743
4243,C(#N)[C@H]1CN2CC1C2,4.106068682609984,-6.416385074289283
4244,C1C2CN(C2)[C@H]1C#N,3.8764902107400845,-6.304539976046217
4245,C[C@H]1[C@H]2CN1[C@H]2C#N,4.0027348551380415,-5.718492621442638
4246,C1C[C@@]2(CN2)[C@H]1C#N,3.4247750231357346,-6.011926957927645
4247,C1=CCN[C@H](C1)C#N,4.279730289980361,-6.196796618095905
4248,C1C[C@@H]2[C@H]1[C@]2(C#N)N,4.410022467140661,
4249,C1CC2(C1)[C@@H](C#N)N2,3.672901420165144,-6.190079744186224
4250,C1[C@@H]2C[C@H]1N[C@@H]2C#N,3.7027054946761924,-6.528418683559212
4251,C1[C@H]2C[C@H]2N[C@H]1C#N,3.6168972175551604,
4252,CN1C[C@H]2C[C@@]12C#N,3.679607402675683,
4253,C[C@@H]1[C@@]2(C[C@@H]2N1)C#N,4.066656105702859,-6.3736922122110995
4254,C[C@H]1C[N@]2C[C@@]12C#N,4.319888302569379,
4255,C#CCCNCC#N,,
4256,C[C@@]12CC[N@]2[C@H]1C#N,,
4257,C[C@]12C[C@H]1N[C@H]2C#N,,
4258,C1[C@@H]2C[C@@](C#N)([C@H]12)N,,
4259,C[C@@]1(C#N)C2CN1C2,,
4260,C1=CCN(C1)CC#N,,
4261,C[C@@]12[C@@H](C[C@@H]1N2)C#N,,
4262,C[C@@]12C[N@]2C[C@H]1C#N,,
4263,C1[C@H]2[C@@H]3[C@]4(CN4)[C@H]2N13,,
4264,C[C@H]1[C@@H]2[C@H](C#N)[C@H]1N2,,
4265,C1[C@H](C#N)C[N@@]2C[C@H]12,,
4266,C[C@@H]1[C@@]2(CC[N@]12)C#N,,
4267,C1CC21CN[C@@H]2C#N,,
4268,C1CC21[C@@H](C#N)CN2,,
4269,C#C[C@]12CN[C@H]1CN2,,
4270,C1=C[C@@H](C#N)NCC1,3.649628900059324,-5.467803191092972
4271,C#CCNCCC#N,3.138884300388381,-4.584955800653407
4272,C[C@]1(C#N)[C@@H]2C[C@@H]2N1,4.012660405449933,-6.668750390015194
4273,C[C@]12CC[C@@]1(C#N)N2,3.5621151955443198,-5.967323858039381
4274,C[C@@]12C[C@@]2(C#N)NC1,,-5.810174967487401
4275,C[C@@H]1[C@@H]2C[C@]2(C#N)N1,3.414651459085289,-4.8751628606491435
4276,CN1[C@H]2C[C@@]1(C2)C#N,4.340169763453159,-5.690419364267146
4277,C[C@H]1C[C@@]2(C#N)C[N@@]12,3.920065581682647,-6.447960194076077
4278,CN1CC=C(C#N)C1,3.951632586051855,-5.59982941418406
4279,CC1=C[C@H](C#N)NC1,3.8686969198629955,-5.010367274409364
4280,C1[C@@H](C[C@]21CN2)C#N,4.537357932993982,-4.958004715320786
4281,C[C@@H]1C2(C#N)CN1C2,3.651539048695267,-5.827767675128999
4282,CC#C[C@H](C#N)NC,3.1544250399916196,-4.606646389321614
4283,C[C@@H]1C=C[C@@H](C#N)N1,,-5.973571195022887
4284,C[C@]12C[C@@H](C#N)[C@H]1N2,3.6621220072398133,-6.398277147601621
4285,C[C@]12C[C@H]1[C@H](C#N)N2,4.4686967941584586,-5.654058488711089
4286,C#C[C@@H](C#N)N(C)C,3.542803116083232,-5.114504611581142
4287,CC[C@@H](CC#N)C#N,4.5164431914495795,-5.728425983942944
4288,C[C@H]1[C@H]2CC[C@@H]1CC2,,
4289,C[C@H]1CC[C@H]2CC[C@@H]12,4.010671414051612,-6.399440790466033
4290,CC[C@H]1C[C@H]1C1CC1,4.369768950794023,-5.820390562757384
4291,CCC[C@H]1C[C@H]2C[C@@H]12,4.624257391921273,-5.55567782524071
4292,C[C@H]1[C@H]2[C@H](C)[C@@H]1[C@@H]2C,2.955114935985475,-6.904197291428718
4293,CCC1(CC1)C1CC1,4.308541694101732,-5.934992896141412
4294,C[C@H]1[C@@H](C)[C@H]1C1CC1,3.603491588632605,-6.35659652821727
4295,C1CC[C@@H]2CC[C@@H]2C1,3.432883122799976,-6.33428959509678
4296,C1C[C@@H]2CC[C@H]1CC2,3.6892310057124265,
4297,CC[C@H]1[C@H]2CCC[C@@H]12,3.4529792926865044,-6.149802258208584
4298,CC[C@@H]1[C@H]2CC[C@@H]1C2,4.16010374673584,-5.823605093848019
4299,C[C@H]1[C@@H]2CC[C@H]1[C@H]2C,4.019998643098515,-5.7367827865250005
4300,CC[C@@H]1[C@H](C)[C@@H]2C[C@H]12,3.401531351979938,-6.297800462252272
4301,C[C@H]1C[C@H]2C[C@@H](C)[C@@H]12,3.4050237164561254,
4302,C[C@@H]1CC[C@@H]2[C@H](C)[C@H]12,4.401037565414808,
4303,C[C@H]1CCC[C@H]2C[C@@H]12,3.6544260368523824,-6.43550744752014
4304,C[C@H]1C[C@H]2CCC[C@@H]12,3.4688236537991175,-6.3631875945279175
4305,CC[C@H]1[C@H]2C[C@@H](C)[C@@H]12,3.71669076807535,-6.463709368944765
4306,C1CC[C@H]2C[C@H]2CC1,4.257953028340634,
4307,C[C@H]1[C@H]2CCCC[C@@H]12,3.634129844382696,-6.276514038410315
4308,CC[C@H]1CC[C@H]2C[C@@H]12,3.3964309417502223,-6.281868144552791
4309,C[C@H]1C[C@H]1C1CCC1,3.728305764867909,-6.34735403366125
4310,C1C[C@H]2CCC[C@H]2C1,3.819955711648217,-6.556729663068327
4311,CC[C@H]1[C@H]2C[C@@H]1[C@H]2C,3.72062171494741,-6.207088143482397
4312,C[C@H]1C[C@@H]2C[C@H]1[C@H]2C,4.279549854231445,-6.292466172907953
4313,CC1(CCC1)C1CC1,3.871024338136121,-5.896339714031856
4314,C[C@H]1C[C@H]1CC1CC1,4.089532782922615,
4315,C[C@H]1C[C@@H](C1)C1CC1,4.045541893285699,-6.190348719127942
4316,C[C@H]1[C@@H](C)[C@@H]2C[C@H]1C2,4.043608207934594,-6.325013733468441
4317,CC[C@H]1C[C@H]2C[C@@H]1C2,3.993543271559756,-6.381881636959807
4318,C[C@H]1C[C@@H](C)[C@H]2C[C@@H]12,3.9565823172820815,
4319,CC[C@H]1C[C@H]2C[C@H]2C1,4.807255158517873,
4320,CCC[C@H]1[C@H]2CC[C@@H]12,4.095959191176516,-6.190024716526241
4321,C[C@H]1[C@@H](C)[C@@H]2[C@H](C)[C@H]12,3.410336179088117,-6.290535381183363
4322,C[C@H]1[C@@H](C)[C@H]2CC[C@@H]12,4.1675849793360245,-6.296579753759434
